Seconds,Ice Ice Baby
115.56,5.864463313733701
115.57,5.7842532263863085
115.58,5.135461731087824
115.59,6.578294081375645
115.6,7.264419594275331
115.61,7.147061754212769
115.62,7.797653328578133
115.63,7.776124261430779
115.64,6.829572357430128
115.65,6.4352444541157485
115.66,7.802280423936629
115.67,7.042212742012718
115.68,6.715221342231639
115.69,5.968557035631487
115.7,6.285224597009981
115.71,8.458456142743744
115.72,7.9734290480398515
115.73,8.204250249029934
115.74,9.699683979498786
115.75,9.162720230904611
115.76,10.100030762468782
115.77,9.661124252904838
115.78,9.43064019490951
115.79,9.037613210260258
115.8,8.703591282990308
115.81,10.03976232231827
115.82,11.33325640025459
115.83,9.949611088361644
115.84,7.551111241630857
115.85,4.490764906467075
115.86,2.701534022229792
115.87,0.6037182455515206
115.88,0.0487022190212842
115.89,0.7794400486085216
115.9,2.930642409356178
115.91,3.809007855333249
115.92,2.863301048788238
115.93,4.362712823969384
115.94,5.456703027846873
115.95,7.736281573261189
115.96,8.143684854127917
115.97,7.647074396755479
115.98,5.013872716205628
115.99,3.287000217947864
116.0,4.540454879282925
116.01,2.834484279113872
116.02,3.3349361359583023
116.03,4.9894854713477335
116.04,6.593603642160352
116.05,6.751892003233031
116.06,5.7202222373253
116.07,3.76895940967888
116.08,2.095857248962361
116.09,0.5895641015891755
116.1,-0.0418800557417315
116.11,0.0158986770678665
116.12,0.9348273554795852
116.13,1.2425114420084795
116.14,1.4100350031007725
116.15,-1.0911197727980748
116.16,-0.8206034237128784
116.17,-0.7534130518475903
116.18,-0.1586382027675223
116.19,1.29088229422751
116.2,2.6913911680627765
116.21,3.2870206965253628
116.22,5.597905755611887
116.23,8.264832603413867
116.24,7.970508774665913
116.25,7.240294107198922
116.26,7.450000984924001
116.27,6.697572506636647
116.28,7.666744115132468
116.29,6.839297604195315
116.3,6.943911764061708
116.31,7.365053095995449
116.32,7.005697560166691
116.33,6.1310426975013215
116.34,2.013014166578156
116.35,-0.2760794026582582
116.36,2.494308611597746
116.37,5.325367314439862
116.38,6.768613712449181
116.39,8.361872378582659
116.4,7.524453429410808
116.41,6.565101036582595
116.42,5.906548806237619
116.43,4.59085434091733
116.44,4.816931451787557
116.45,3.6022869521724403
116.46,2.9720549802247143
116.47,6.1408494940696885
116.48,8.200053094309084
116.49,11.060935038369951
116.5,9.249330172730248
116.51,10.806929539568026
116.52,8.930382736953764
116.53,10.33935037500063
116.54,9.378145232561042
116.55,10.21172011749233
116.56,10.618113429539925
116.57,9.14275756599802
116.58,10.554998283019106
116.59,9.488473379284676
116.6,7.66187775924637
116.61,4.659461863164573
116.62,5.722258924909481
116.63,2.181861131998313
116.64,1.1159530417830306
116.65,2.2862506396400546
116.66,-0.2118086124414537
116.67,-1.8514658827656691
116.68,-0.7214556039007489
116.69,1.4192478368464283
116.7,2.3685548929587923
116.71,3.352377871088785
116.72,1.8236123515282927
116.73,2.389625266360893
116.74,2.596882742673306
116.75,2.7722902473743085
116.76,2.6433502148357118
116.77,3.657712812871565
116.78,2.399864740311137
116.79,3.652138731135463
116.8,3.2789915470892157
116.81,2.6694904216571977
116.82,3.776195352981788
116.83,4.624542599362252
116.84,5.946535253664477
116.85,6.695576894536258
116.86,5.939405786768088
116.87,6.84686132947074
116.88,8.164715481218906
116.89,6.922550634316084
116.9,9.049524242870664
116.91,8.868930644772902
116.92,9.307502163525474
116.93,9.390877381177576
116.94,9.575740499392314
116.95,9.40388847791879
116.96,9.189771635524902
116.97,8.976629043982264
116.98,7.777392104893678
116.99,7.380565061522334
117.0,8.714894322152887
117.01,5.274485789525042
117.02,6.216550199883334
117.03,4.080262311922511
117.04,5.574397824332945
117.05,4.793773023995106
117.06,3.844712583248403
117.07,5.195088754858364
117.08,3.6320590988446617
117.09,4.434087208796573
117.1,2.599302016787995
117.11,1.7372118746697385
117.12,0.5245529527170635
117.13,0.907116006883943
117.14,5.464682773292577
117.15,2.814783073531606
117.16,5.804563264584754
117.17,8.102651746836948
117.18,7.8941183469676
117.19,7.082119678865746
117.2,2.957996228934647
117.21,1.3917608218550306
117.22,3.3514370066371275
117.23,5.546979043972018
117.24,7.042464320982243
117.25,8.6368080933588
117.26,7.909923696672725
117.27,7.923970246354585
117.28,10.379572892053364
117.29,8.48432587261273
117.3,9.208824959296862
117.31,8.686674650829017
117.32,9.74689808744018
117.33,4.101703614987982
117.34,0.2668692014038166
117.35,0.6809467163027413
117.36,3.149767372702072
117.37,5.3922024197312455
117.38,8.104074249908487
117.39,9.252267878743451
117.4,8.438731134525316
117.41,8.231869091593182
117.42,6.782410660360801
117.43,5.283116637586431
117.44,8.290076622645401
117.45,5.982526422024942
117.46,2.7456119515940576
117.47,3.122956946153604
117.48,1.9066808528138284
117.49,3.306842475810226
117.5,4.876974313004702
117.51,4.964249632808511
117.52,5.025307818730025
117.53,6.1740682083541785
117.54,6.155849025488965
117.55,7.785428811153584
117.56,5.913074489590813
117.57,4.07929500150366
117.58,3.123156759943684
117.59,2.449445507962206
117.6,-0.6433265943546751
117.61,-1.4531906559776275
117.62,-2.775325121514886
117.63,-2.7965235510593183
117.64,-4.0338916681192325
117.65,-3.068190611253834
117.66,-4.331579213006039
117.67,-3.249648607422289
117.68,-5.132507180361666
117.69,-3.804426633469867
117.7,-4.44350474160703
117.71,-3.364292258656425
117.72,-3.126992880623841
117.73,-1.1868121027768015
117.74,1.0353397290215174
117.75,2.195159795731741
117.76,3.5010488096419703
117.77,4.461607115365308
117.78,4.507520218064626
117.79,4.299791716496337
117.8,5.900267945235314
117.81,5.055645768530492
117.82,7.209939668049633
117.83,7.563409487614449
117.84,9.352136584592364
117.85,10.281426616864058
117.86,11.860163840807983
117.87,11.043990922148405
117.88,9.953931287457332
117.89,9.712802245312584
117.9,10.096646343828072
117.91,8.620424419148963
117.92,9.159672167217098
117.93,7.851953482270229
117.94,8.683967938951021
117.95,7.407870928462608
117.96,7.2221354323598
117.97,6.090231963091182
117.98,6.268627035722533
117.99,4.8625763906189405
118.0,4.733203713654907
118.01,7.133910519568904
118.02,5.824098983735578
118.03,2.4062603410095287
118.04,0.3401575496641355
118.05,1.8723939762454087
118.06,1.1791741444970412
118.07,1.7178915410864597
118.08,2.93716647290078
118.09,4.409020068304955
118.1,7.960455280464335
118.11,9.750345302657491
118.12,11.016937119860923
118.13,8.345843649032696
118.14,8.553035772784419
118.15,8.917011581136311
118.16,9.513588627521887
118.17,9.759755819222711
118.18,10.186135934959378
118.19,10.260338998096756
118.2,12.121223124449298
118.21,10.689915350918582
118.22,12.37787642079301
118.23,12.677356411618875
118.24,11.515439976019284
118.25,11.200287636952416
118.26,11.346364712352347
118.27,10.806826636255876
118.28,10.824428143126877
118.29,9.722515715497051
118.3,10.857905929062357
118.31,10.115091077440676
118.32,5.667364893881676
118.33,7.489241041209952
118.34,10.186868784540051
118.35,8.74061599177995
118.36,6.43191701415792
118.37,4.8638750932198604
118.38,3.1358423074438053
118.39,4.130120055717321
118.4,3.822573055727119
118.41,2.974751457176243
118.42,6.304299633109577
118.43,4.071618549197795
118.44,3.141716544370944
118.45,6.2418560498543885
118.46,6.419812578731906
118.47,4.909807690543
118.48,5.475120453577479
118.49,5.143324244703646
118.5,5.7628701127209565
118.51,4.077615458801046
118.52,4.202165156597662
118.53,4.330303505053792
118.54,3.2287236816400138
118.55,4.710275307285751
118.56,3.711011061124192
118.57,2.443697359002381
118.58,4.155715525306887
118.59,5.536784046286595
118.6,3.048795286497361
118.61,1.040721902733874
118.62,-1.8925454717349568
118.63,-3.2091857141319493
118.64,-1.6684056126682896
118.65,1.8219448722137943
118.66,1.2210573629467536
118.67,-0.9999504712856108
118.68,0.1241704721833061
118.69,0.2872675991224108
118.7,-0.074096032217254
118.71,0.4511021432101404
118.72,-0.4023863746949094
118.73,-0.4079690967372265
118.74,0.0536643108036485
118.75,0.7575470788848168
118.76,1.410796965840778
118.77,0.9440571145307682
118.78,0.4458022326199765
118.79,0.8202553527960773
118.8,1.9191268348532635
118.81,1.5940541169010491
118.82,1.7750922814099033
118.83,1.5452368589714098
118.84,2.181748132096528
118.85,3.0210535085278
118.86,5.34822626774977
118.87,5.842728768722133
118.88,5.380878267977134
118.89,6.840237273492545
118.9,6.31968390997343
118.91,7.837935191845492
118.92,8.158629071678943
118.93,7.794565434689848
118.94,8.718334633194662
118.95,5.074411761789666
118.96,8.932643078488333
118.97,10.163949456329345
118.98,9.001098706093705
118.99,9.686485455986194
119.0,10.80760974929907
119.01,10.1407720407307
119.02,9.663647059822331
119.03,8.118514996057257
119.04,8.014656929487037
119.05,6.796025415899279
119.06,7.992064692971405
119.07,7.342315570271188
119.08,6.33099538220314
119.09,7.763689770537254
119.1,6.852126334588887
119.11,5.288256434591239
119.12,6.02272595582884
119.13,8.515120380856407
119.14,8.520150021783367
119.15,4.196673931118756
119.16,2.097296172673256
119.17,0.5864015242887741
119.18,1.5347786100642278
119.19,4.486132140778931
119.2,4.14550816951143
119.21,3.3756234087852555
119.22,1.0906593625781178
119.23,3.6274035648467073
119.24,3.3383957964600124
119.25,5.922668909661968
119.26,5.977736593228931
119.27,6.762358344883823
119.28,6.519132872823688
119.29,8.122081676995624
119.3,8.068083123074457
119.31,7.286617893177522
119.32,7.350002011865208
119.33,6.916328096669573
119.34,8.008318906177237
119.35,8.823100347040835
119.36,8.033509539501802
119.37,7.849519982047053
119.38,7.166489707375905
119.39,7.795058694678754
119.4,8.005553225980542
119.41,7.932139354470021
119.42,7.398028304737211
119.43,8.810694823710977
119.44,10.309275469003856
119.45,6.989620656396206
119.46,6.134085186918732
119.47,4.635172499448588
119.48,2.904535592594488
119.49,2.423512884254418
119.5,0.0162654597783421
119.51,-1.711093852161944
119.52,-1.5735847864121144
119.53,0.0640564306073725
119.54,-1.362929440313732
119.55,-1.8082846842582327
119.56,-0.6080266655573808
119.57,1.7639971992108336
119.58,2.0170478977111874
119.59,1.4267163565724397
119.6,2.220920986940539
119.61,2.9963956825097435
119.62,3.7719025622665576
119.63,3.4669521982806355
119.64,5.942835889644087
119.65,7.154723447023664
119.66,6.096918498324356
119.67,5.623297728749877
119.68,6.917655713662897
119.69,8.561041261348711
119.7,8.37416273609953
119.71,7.278387126874666
119.72,4.288272457046113
119.73,4.014541877016427
119.74,0.5424009783884298
119.75,0.8921115822832556
119.76,-1.0967642812674154
119.77,1.1439572422146405
119.78,1.4074983893921411
119.79,0.9570684411415492
119.8,0.9236074722896112
119.81,0.0584597851260228
119.82,-0.0703465129494839
119.83,1.3246806167173668
119.84,0.2273998431387132
119.85,0.6987901852910845
119.86,3.0086421525059968
119.87,3.290579665983458
119.88,3.5307600765171503
119.89,4.311903282713781
119.9,5.974856962204612
119.91,7.330371181325963
119.92,7.54830255958915
119.93,7.048165920252793
119.94,8.494030168293879
119.95,10.21877782396019
119.96,10.5380708379883
119.97,10.66766685201666
119.98,11.051944487512271
119.99,8.189225853538217
120.0,6.024618100682438
120.01,4.875454753219847
120.02,5.993502600343413
120.03,4.739102743862722
120.04,4.02727812290967
120.05,3.8532213822333214
120.06,5.848140988366731
120.07,4.4532795633954985
120.08,8.638296982528535
120.09,5.966896517161365
120.1,4.394781490717987
120.11,4.396373686151472
120.12,1.771942527866183
120.13,1.8917864445157624
120.14,5.141111667510206
120.15,9.491336095938218
120.16,8.801438263132335
120.17,10.908288346266849
120.18,10.856877546069397
120.19,9.62243199391307
120.2,8.342652872951115
120.21,5.566462660243014
120.22,3.768228076127562
120.23,2.9655815078481225
120.24,3.236627905203299
120.25,2.392864260460631
120.26,2.148964378020361
120.27,0.6136081292951819
120.28,-0.546506459503346
120.29,-0.4332390204013934
120.3,0.2945189294527587
120.31,1.2235281301328225
120.32,0.3527710937145951
120.33,2.448559566653803
120.34,2.191007013292469
120.35,3.978137680067927
120.36,3.7418249444051015
120.37,8.034664517079664
120.38,9.448734281835527
120.39,8.231171969460506
120.4,8.453811971345308
120.41,10.669198611713524
120.42,9.483499953300267
120.43,7.613475899247742
120.44,8.217758095935329
120.45,7.748297521434893
120.46,7.393863428330867
120.47,8.378256097354447
120.48,3.994893801557082
120.49,7.141748117126579
120.5,4.247385118320579
120.51,0.032507078271989
120.52,0.5503433219278576
120.53,0.6366244812111234
120.54,3.836271353254315
120.55,5.273730478943732
120.56,6.992210010178702
120.57,9.329390373524278
120.58,10.043394939977214
120.59,8.90620649673572
120.6,9.479736410591412
120.61,11.21648598582118
120.62,10.859888235928317
120.63,11.117070645891417
120.64,11.021814337684807
120.65,11.101755786185636
120.66,11.335953812319032
120.67,10.1071553294754
120.68,9.840624812615504
120.69,10.529249000788576
120.7,9.337579568832416
120.71,10.351758949781
120.72,9.198065412944484
120.73,9.922046892462886
120.74,7.853598349991573
120.75,4.429900342191783
120.76,3.668441763807938
120.77,1.0358131639726358
120.78,0.2557697766943709
120.79,0.5450333689776269
120.8,1.4449663656491938
120.81,0.4381708959933106
120.82,2.5069677903694654
120.83,2.384344706344286
120.84,1.6427957955305676
120.85,1.9755483901307496
120.86,2.740036978860807
120.87,2.5944125309047235
120.88,2.025496128231528
120.89,1.36071968278997
120.9,0.9019064326099738
120.91,1.7003869752545144
120.92,2.1288040908006933
120.93,4.360881635228294
120.94,5.662065121427108
120.95,6.915146490762275
120.96,6.961607291051916
120.97,6.264373558602031
120.98,5.189207777194028
120.99,4.773096844983496
121.0,2.450010450500569
121.01,1.2735560152725176
121.02,1.5931496060811086
121.03,3.019668698945511
121.04,2.56960762676526
121.05,-0.026501302356549
121.06,0.3110938530187818
121.07,-0.5478930988823045
121.08,-0.7350444897077107
121.09,0.4355918748198367
121.1,1.9654923508449385
121.11,3.935150745754984
121.12,3.986592475155157
121.13,5.501270213703079
121.14,5.849573396563897
121.15,6.57212880290762
121.16,6.052074090169283
121.17,5.775333188676316
121.18,7.417134697494248
121.19,7.335945723091539
121.2,8.029067798167327
121.21,7.713409449320083
121.22,7.799733715116418
121.23,5.431005245403543
121.24,1.6665038023602723
121.25,-0.715189003333356
121.26,-1.5403741665628394
121.27,3.3848447147876506
121.28,3.893913338900839
121.29,5.983674232067207
121.3,6.606355191741053
121.31,7.308682127945669
121.32,8.26721663068215
121.33,7.710759760811437
121.34,7.142078439888816
121.35,7.46364305564809
121.36,6.78785769607591
121.37,6.117996712839433
121.38,7.8339424308358
121.39,7.630387244505759
121.4,7.48317569731589
121.41,7.834532338841527
121.42,8.631366041628274
121.43,4.55077965102209
121.44,2.038685731213635
121.45,0.78279832845508
121.46,1.517482045700494
121.47,1.009035615458828
121.48,1.2536505543124452
121.49,0.6662991071126643
121.5,2.0332276273223053
121.51,3.008777403126272
121.52,5.403962068235699
121.53,5.129179682309228
121.54,3.93916552930358
121.55,2.5022877764409235
121.56,2.485565587096485
121.57,3.248101804416076
121.58,3.824946131223514
121.59,6.10008904794213
121.6,5.309987439596596
121.61,5.5654439042102375
121.62,6.45369498764172
121.63,7.973492161439231
121.64,7.817601430098952
121.65,6.878100519516264
121.66,6.187937108369504
121.67,7.065609363606856
121.68,7.512493921044905
121.69,9.975043969735422
121.7,11.008713320829733
121.71,12.212064645950443
121.72,11.404757917356148
121.73,11.794852074563558
121.74,10.714993815431036
121.75,9.107446970230786
121.76,8.251210004290163
121.77,7.345814540234255
121.78,4.238795168193909
121.79,3.587993098306705
121.8,3.6300828240982583
121.81,2.608622182205644
121.82,3.233149101407596
121.83,2.0264267653101804
121.84,2.513412909523732
121.85,2.71431952236601
121.86,2.868525256916061
121.87,1.7837742044613858
121.88,2.914622426830387
121.89,2.172814074279146
121.9,3.5058121192025147
121.91,3.488459255269324
121.92,4.785779838469892
121.93,4.96784084321668
121.94,4.626102773240483
121.95,5.280930431562598
121.96,4.4270430504977885
121.97,3.792384874104954
121.98,5.677691887297749
121.99,4.471335441721322
122.0,6.151208096164193
122.01,7.586426147245536
122.02,8.230271539405068
122.03,9.1748841971251
122.04,8.18123625821781
122.05,4.963928289374418
122.06,5.754666016985727
122.07,2.69226885558281
122.08,2.8012749595071385
122.09,2.3662837903388296
122.1,6.063296378812999
122.11,5.4738837394308
122.12,9.5011666000411
122.13,9.409547426826014
122.14,9.84464430499285
122.15,10.089987964883653
122.16,10.624199536876588
122.17,9.266648954140324
122.18,10.641868013407064
122.19,9.803657371905402
122.2,9.88434797089621
122.21,10.679211567666918
122.22,11.552792680139277
122.23,11.00512871853172
122.24,10.125243142728085
122.25,10.829919899276822
122.26,10.805246208252246
122.27,9.447292202867416
122.28,3.989516472331437
122.29,-0.3753970630969696
122.3,3.4046870208247246
122.31,5.505528434664233
122.32,4.231957660558499
122.33,3.834412140625546
122.34,2.926024342172816
122.35,2.5350716380114924
122.36,1.7440010990942514
122.37,0.488657767434733
122.38,-1.0542023185571916
122.39,-2.2037912912005697
122.4,-2.153871635902014
122.41,-1.303117199033942
122.42,0.0091443977953023
122.43,-0.560330180876673
122.44,-1.0871446464354728
122.45,-0.1011804411823637
122.46,0.1201777682966291
122.47,1.4535711350079614
122.48,4.126050929661225
122.49,4.86923751352142
122.5,5.6426007001892735
122.51,6.243506562529105
122.52,7.757856116002834
122.53,6.704041525115482
122.54,6.9930345240750285
122.55,5.649560710411807
122.56,6.392827375327315
122.57,5.500400141280611
122.58,7.634068221567317
122.59,7.2072406048158655
122.6,8.225257336242722
122.61,7.940093374801912
122.62,8.166459525874133
122.63,5.482247929983312
122.64,7.879049929819688
122.65,7.06392993013732
122.66,5.9150930269668
122.67,5.76207491989218
122.68,4.449330475832853
122.69,5.131252322571324
122.7,1.503232253299256
122.71,2.59772261937784
122.72,7.366468679559822
122.73,12.066043889282062
122.74,11.8403755694869
122.75,12.07504863267424
122.76,12.135587499335603
122.77,12.597885046354667
122.78,12.230583504789903
122.79,11.966348388812277
122.8,7.689398460886065
122.81,7.908893526122523
122.82,6.719550491101209
122.83,3.401095353345445
122.84,2.6346655145911133
122.85,1.8182879362953388
122.86,1.1336360604556366
122.87,0.937691917075302
122.88,0.4376999464028998
122.89,0.1026072226696211
122.9,1.709505525879923
122.91,2.14097168708111
122.92,0.1010647000333027
122.93,-0.1186780202158502
122.94,0.1531021444908356
122.95,0.5055094485594098
122.96,2.0190034622688127
122.97,1.9151319429430336
122.98,1.5860524401668767
122.99,1.0840961294670637
123.0,0.205143630571117
123.01,0.1685620273724692
123.02,-0.0770144519863902
123.03,0.807414681247314
123.04,0.504982873698625
123.05,2.618740261783724
123.06,5.962714535381369
123.07,7.868213325711295
123.08,9.883912422375998
123.09,6.097798600391815
123.1,5.240254197832531
123.11,7.892905257368119
123.12,7.485447640014374
123.13,7.733221937914799
123.14,9.34842296497392
123.15,10.781237044434944
123.16,12.129894911430185
123.17,9.419270572943116
123.18,8.888341405873332
123.19,8.910312083810204
123.2,7.511597481517198
123.21,5.384581336858023
123.22,5.111546699795831
123.23,7.109419784466669
123.24,9.94291373010823
123.25,11.524437665615295
123.26,11.261997568168448
123.27,11.759777648276106
123.28,11.870403531482625
123.29,9.465833546511584
123.3,9.159200976353915
123.31,8.993280120864744
123.32,10.575318441987344
123.33,11.25539679907843
123.34,12.887266176354206
123.35,8.360747283501391
123.36,9.79582782582752
123.37,8.656268151487422
123.38,7.886433246802797
123.39,7.739514934738667
123.4,9.312565696177934
123.41,9.662306123368932
123.42,10.175274196584883
123.43,11.193725531061345
123.44,10.43857306050484
123.45,9.142692190791788
123.46,8.553825843483683
123.47,10.055038546676744
123.48,12.028837488581296
123.49,12.745120810264318
123.5,11.580672280837108
123.51,10.722542474626657
123.52,9.848722989919658
123.53,9.66219329686292
123.54,12.0099223465398
123.55,12.734273008451584
123.56,12.49907000286659
123.57,10.153475199448186
123.58,9.904808266468375
123.59,8.37523090426183
123.6,7.316611782145578
123.61,4.415193178140974
123.62,3.592533257158991
123.63,3.2615829366336406
123.64,3.49616383726768
123.65,4.752882418172227
123.66,6.831433515468814
123.67,3.0371755231597763
123.68,4.018701551055173
123.69,3.709870039730064
123.7,3.588643472302345
123.71,5.479042930387246
123.72,6.558314977300747
123.73,10.125534607350982
123.74,10.185637027277052
123.75,9.904466531409694
123.76,9.163674074395328
123.77,10.2138970078706
123.78,9.885145793071176
123.79,10.26144736051806
123.8,10.347782585935532
123.81,11.475483586280706
123.82,11.852691803275704
123.83,10.46046108335246
123.84,9.901594956812344
123.85,7.995428956198046
123.86,5.916701527964075
123.87,1.7601947790262602
123.88,1.7272921078749397
123.89,2.4162351864705243
123.9,1.1424283964270547
123.91,0.9016016436841692
123.92,2.2154817716074824
123.93,1.8777417539289216
123.94,1.4830424650456044
123.95,2.837922290204093
123.96,3.763857585873645
123.97,3.8786037994110143
123.98,3.08700564502769
123.99,0.9722766127731544
124.0,2.580787738477546
124.01,2.6338247719712693
124.02,3.68417891318822
124.03,6.329926474193511
124.04,5.548022198697356
124.05,6.523521890165019
124.06,9.294999038888946
124.07,8.80199699082067
124.08,7.689008725927716
124.09,6.437644349935268
124.1,6.487819908884816
124.11,9.049049456265127
124.12,7.884119172873778
124.13,7.183577900939409
124.14,4.893857237939184
124.15,3.934421295196694
124.16,6.001864592067294
124.17,7.898998716626679
124.18,8.621658784727702
124.19,10.50734425613758
124.2,10.394305875668804
124.21,9.842870349293207
124.22,7.022430659163224
124.23,8.146185766367813
124.24,7.731434942414259
124.25,5.729895791641966
124.26,5.9083707305729245
124.27,5.2683971362022906
124.28,4.48353341908143
124.29,2.731442427560528
124.3,3.1104782102069524
124.31,2.744137906347734
124.32,2.6233482889225765
124.33,1.875154739537139
124.34,0.3069163369843136
124.35,0.5744210349262401
124.36,0.8611308501041989
124.37,-0.1736643941236912
124.38,-0.4525131335176753
124.39,-1.585000977228747
124.4,-1.5543231787821763
124.41,-2.184263766749087
124.42,-1.3542667560339152
124.43,0.2052360724775691
124.44,2.2142371800468506
124.45,2.315622452469922
124.46,2.903287454538192
124.47,3.5292868926683894
124.48,3.288240000710048
124.49,4.402959877805636
124.5,5.286060374377988
124.51,6.834360745914852
124.52,5.559656321291344
124.53,5.128089023711091
124.54,5.749142799398017
124.55,3.7945342799319306
124.56,4.577189426292332
124.57,6.637031273839183
124.58,6.974571923856621
124.59,3.2417666668436893
124.6,1.9610276141317025
124.61,1.2739245790678484
124.62,3.860738534258469
124.63,7.992637365165192
124.64,7.521957480900538
124.65,4.68857544749539
124.66,3.2440592127267105
124.67,3.1245722681795014
124.68,6.314480176988591
124.69,7.867101857681161
124.7,8.500982520226247
124.71,10.251957292523931
124.72,10.356293306005568
124.73,7.826515936996389
124.74,7.658606851890707
124.75,6.781597737782197
124.76,6.736553233106742
124.77,9.62607682274208
124.78,10.791721331170312
124.79,10.095042256852809
124.8,12.464527583785191
124.81,10.544309521585149
124.82,12.24508395760746
124.83,10.455825267332022
124.84,6.336508747897177
124.85,7.406208056311038
124.86,5.196168586984703
124.87,7.841348388913911
124.88,7.725749130874931
124.89,4.39035894275422
124.9,2.4516869061942934
124.91,-0.804060908207045
124.92,1.0293193761947783
124.93,-0.7617850328413229
124.94,-1.432872943428687
124.95,-3.3349198781610974
124.96,-2.4271711671568883
124.97,-2.909144225608136
124.98,-3.605444264504997
124.99,-2.489472539385884
125.0,-2.4537716179094597
125.01,-3.713029196628042
125.02,-3.080481389826398
125.03,-2.484085032885764
125.04,-0.8591794132665447
125.05,0.4169077376495771
125.06,2.3150233868939707
125.07,2.7349069748051478
125.08,4.709705561194718
125.09,5.346223412431388
125.1,5.741293353474363
125.11,8.444413124438356
125.12,7.658428334659004
125.13,6.723101567833611
125.14,8.974249522411524
125.15,6.588049614631362
125.16,5.684480655446155
125.17,5.0010964558959445
125.18,5.004945121740603
125.19,5.71418390491652
125.2,5.687321442596454
125.21,5.451468453455497
125.22,7.270281443863361
125.23,6.955784724762741
125.24,5.344118651167799
125.25,5.856941251141521
125.26,7.114655951532315
125.27,7.384493267411209
125.28,9.80157768736127
125.29,9.631929968132624
125.3,9.593073589670338
125.31,9.064727036396045
125.32,8.588108124459696
125.33,9.21408760507935
125.34,8.22287584125247
125.35,10.148047760254636
125.36,9.909243145909883
125.37,3.589641724618641
125.38,2.0638307580829784
125.39,-2.1961498311184062
125.4,-1.1527187669545993
125.41,2.616341170272945
125.42,4.242876177533952
125.43,4.043376589287216
125.44,-1.193763753474973
125.45,-1.8348635356250973
125.46,0.0585583301450232
125.47,1.7368019580337315
125.48,3.765163267453815
125.49,3.052915860736788
125.5,2.1554427286397555
125.51,4.529141552973871
125.52,5.477590045279738
125.53,4.08345424264898
125.54,4.766916547677043
125.55,3.3591330969887867
125.56,1.1982124057694952
125.57,0.4029571285651321
125.58,1.022394269520292
125.59,6.148858289669121
125.6,6.78831321647739
125.61,9.267045082223529
125.62,6.771750905228561
125.63,8.165152970610336
125.64,6.572228604529212
125.65,5.229840603372031
125.66,5.23104132682028
125.67,1.8091432772867444
125.68,-0.0197146300575624
125.69,0.8252135602002304
125.7,0.1707048774044368
125.71,0.2244484408647559
125.72,0.6944550094628946
125.73,3.7691549117746974
125.74,3.821614698811932
125.75,2.8229182085485696
125.76,1.8459078790862395
125.77,1.6200002074469355
125.78,3.64862439963625
125.79,6.765718462260505
125.8,7.511886304651909
125.81,9.366770792151293
125.82,10.908414310073114
125.83,11.512080937393588
125.84,9.338947311678607
125.85,9.64909711115584
125.86,7.308797460234055
125.87,7.610495805010711
125.88,7.067326431888576
125.89,8.195212148802453
125.9,10.830211487881868
125.91,10.086325771565509
125.92,6.792647060872036
125.93,4.028588819282211
125.94,-0.0573498748399823
125.95,-0.7062842706359536
125.96,-2.718833957990496
125.97,-2.738415240615476
125.98,-1.9154944319965
125.99,-2.1213305571638057
126.0,-2.4348366969691395
126.01,-1.2783229032707943
126.02,-1.1665118655263251
126.03,-1.171741568314909
126.04,-2.2244441675764466
126.05,-1.5249397629659576
126.06,-0.042240038654285
126.07,0.7339566721846753
126.08,3.532838215089448
126.09,4.527443839686131
126.1,4.972728402019787
126.11,4.1557137144914496
126.12,3.7902376411819447
126.13,2.40510545753462
126.14,4.376707133617417
126.15,4.775001119440649
126.16,7.050812492829468
126.17,6.372180075962602
126.18,9.33461046862848
126.19,7.908866066658176
126.2,4.748559781539543
126.21,3.995502732014868
126.22,3.7244776663273256
126.23,6.09872676662482
126.24,8.828618678001806
126.25,9.145601300453588
126.26,7.918959772087587
126.27,6.863528679688709
126.28,6.2535416576004685
126.29,6.1717325323736505
126.3,6.471448811254407
126.31,5.387564148220797
126.32,5.3661044926591766
126.33,5.670959970350606
126.34,9.110626453859435
126.35,9.191444238301433
126.36,10.052815113066842
126.37,9.26900767805298
126.38,9.569501487154264
126.39,8.804504626262299
126.4,7.450157060428742
126.41,3.359132198766514
126.42,1.9604813152447849
126.43,0.0575861570398013
126.44,-0.9574659577656358
126.45,-3.552016122335869
126.46,-3.778603940944254
126.47,-3.2849687936080643
126.48,-2.626915029824278
126.49,-2.9418422378183795
126.5,-3.6729920766247184
126.51,-4.948864459914055
126.52,-2.4439622105392105
126.53,-2.4894501464619863
126.54,-2.2113640069193785
126.55,-3.2089951207550724
126.56,-4.375531267482519
126.57,-2.1189580087707176
126.58,1.0075068697299054
126.59,-1.0999049844974336
126.6,1.8677180966013307
126.61,3.7582237669274834
126.62,4.120407856006088
126.63,2.8033868351183617
126.64,3.2329768252883717
126.65,3.0782519781418234
126.66,3.5233028616665902
126.67,3.8410813367917327
126.68,4.160153482265907
126.69,7.4997332417550275
126.7,7.806767806745931
126.71,3.967209910612666
126.72,4.423892872627869
126.73,5.017976262088193
126.74,6.0930673176524
126.75,7.388883687246576
126.76,7.547771712472312
126.77,7.062680692290924
126.78,7.96626229646272
126.79,8.169711128276697
126.8,7.788998778636078
126.81,6.836110271438519
126.82,7.505822163662473
126.83,8.318393829512392
126.84,8.936036759163898
126.85,10.667999523001583
126.86,11.51579795249628
126.87,12.210510758943844
